CustomerId,Balance,IsActiveMember
15699550,0,1
15581620,0,1
15600934,125095.94,0
15738672,162485.8,0
15721307,95668.82,0
15619280,0,0
15768244,0,1
15806837,0,0
15643496,74197.38,0
15813916,89688.94,1
15626385,103121.33,1
15603582,0,0
15764351,120170.07,1
15667938,149136.31,1
15576360,141136.79,1
15628813,152341.55,0
15584190,120026.98,1
15716449,132168.28,0
15759913,85200.82,1
15701555,84903.33,1
15758482,0,0
15758171,0,1
15680346,0,0
15649124,121535.18,0
15812917,116662.96,1
15768455,0,1
15703059,124829.16,1
15646196,155180.56,0
15585451,108262.87,1
15714057,0,0
15748473,0,0
15785782,0,1
15693233,99812.88,1
15757521,132164.26,1
15812513,103583.05,0
15674950,142406.43,0
15678572,99842.5,0
15713608,0,1
15579262,0,0
15610426,81042.42,1
15776454,0,0
15771483,0,1
15648489,199689.49,1
15646609,142645.43,0
15693203,0,1
15813067,110219.14,0
15769829,0,1
15662434,0,0
15773503,0,0
15705890,142072.02,0
15711398,0,0
15752375,149564.61,0
15659175,0,0
15597033,153366.13,1
15590228,76467.16,1
15631848,121508.28,1
15654211,0,1
15707968,73211.12,0
15594084,0,0
15651093,0,1
15798824,92674.94,0
15671591,96196.24,0
15707189,114391.62,1
15733581,80262.66,0
15641640,173331.52,0
15585284,147285.52,1
15617866,119785.47,1
15667751,140137.15,0
15669411,107467.56,0
15789425,98218.04,0
15570943,133607.75,1
15685829,0,1
15721917,95139.41,1
15776047,0,1
15716024,0,0
15675328,0,0
15604314,97331.19,0
15658339,139265.63,1
15630402,0,1
15689616,168094.01,0
15774224,131563.88,0
15701291,0,0
15719606,0,0
15644119,0,1
15646859,107363.29,1
15606836,94493.03,1
15664150,170214.23,0
15624510,139781.06,0
15810944,0,0
15668575,148610.41,1
15603246,170241.7,1
15804002,128306.83,1
15728773,0,1
15598044,0,1
15694829,175454,1
15600575,0,0
15727311,100885.93,1
15570769,93320.8,1
15606274,63176.44,1
15746139,139451.67,0
15704987,49113.75,0
15628972,123906.22,1
15697686,0,1
15733883,0,0
15617482,131441.51,0
15704583,0,0
15621083,136325.48,1
15649487,113150.44,0
15736760,0,0
15714658,0,1
15599081,102785.16,1
15705113,83264.28,0
15631159,72252.64,1
15792818,148051.52,0
15633531,138489.66,1
15744529,0,1
15669656,111589.33,1
15581198,122104.79,0
15729054,96106.83,1
15573452,115930.87,0
15776733,124513.66,0
15724858,0,0
15713144,0,0
15690188,0,1
15689425,100988.39,0
15671766,118577.24,1
15782806,0,0
15764419,0,1
15591915,0,1
15772798,0,1
15792008,0,1
15715541,113311.11,1
15639277,0,0
15798850,0,0
15776348,124365.42,0
15727696,147249.29,1
15793813,103688.19,1
15694395,138740.24,0
15764195,111900.14,1
15744919,152760.24,1
15671655,143966.3,1
15654901,141556.96,0
15649136,0,1
15775562,0,0
15807481,0,1
15642885,0,0
15789109,0,1
15814004,0,1
15673619,162560.32,0
15595135,123229.46,0
15583681,76665.71,1
15605000,140278.99,1
15718071,0,1
15679760,115764.32,0
15654574,131142.53,0
15577178,68375.27,0
15595324,117833.3,0
15756932,0,1
15726358,0,0
15595228,0,1
15782530,111093.01,0
15592877,132657.55,0
15651983,128882.49,1
15746737,69129.59,1
15774179,0,1
15667265,121404.64,1
15655123,131355.3,0
15595917,102097.33,1
15668385,154863.15,1
15709476,99945.93,0
15711218,121704.32,0
15798659,0,0
15663939,138782.76,1
15694946,0,1
15631912,136291.71,0
15768816,107856.57,0
15682268,108348.66,0
15684801,93871.95,0
15636428,0,0
15809823,125860.2,0
15699284,172713.44,0
15786993,0,1
15709441,0,1
15710257,130786.92,1
15582492,112367.34,0
15575694,91091.06,0
15756820,106198.5,1
15766289,142669.93,0
15593014,112833.35,1
15584545,0,1
15675949,0,1
15672091,104336.43,0
15801658,104305.74,1
15706185,140187.1,1
15789863,0,0
15720943,114959.12,0
15697997,164704.38,1
15665416,119096.55,1
15660200,0,1
15619653,0,0
15773447,0,0
15739160,115465.28,0
15689237,0,0
15679297,184926.61,0
15591433,85957.88,0
15642725,114084.6,1
15701962,166930.76,0
15811613,0,0
15741049,0,1
15724423,107193.82,0
15574305,116275.12,1
15678168,0,1
15697020,91068.56,0
15610801,123049.21,1
15745232,0,1
15722758,0,0
15792102,137781.65,0
15675185,108128.96,1
15801247,105317.73,0
15725660,80569.73,0
15638963,174852.89,1
15800061,89158.94,0
15578006,0,1
15668504,89800.14,1
15687491,101207.75,0
15610403,106086.42,0
15741094,0,1
15807909,0,0
15666141,101440.36,1
15617134,0,0
15783029,106603.74,1
15622833,130420.2,0
15746422,0,0
15750839,45022.23,1
15749130,74298.43,1
15779862,133003.03,1
15767871,0,1
15679651,136689.66,0
15576219,0,1
15699247,0,1
15619087,102520.37,1
15605327,0,1
15610140,0,0
15791174,88382.01,1
15602373,115049.15,0
15762605,104796.54,1
15598840,123082.08,0
15744279,0,1
15670619,0,0
15599533,0,1
15757837,88311.48,1
15697574,0,1
15578738,71872.19,1
15762228,110046.93,0
15614827,104430.08,1
15789815,0,0
15579781,138653.51,0
15587013,102575.04,1
15570932,137780.74,1
15794661,0,0
15581654,0,1
15644296,105209.54,0
15614420,109570.21,1
15609653,118715.86,0
15594577,0,1
15584114,153393.18,1
15673367,132603.36,0
15685576,0,1
15774727,129398.01,0
15694288,0,0
15603319,151352.74,0
15759066,136836.49,0
15814816,91592.06,0
15724402,0,0
15571059,0,0
15674206,0,1
15715160,165536.28,1
15730448,62482.95,1
15662067,68155.59,0
15779581,55853.33,1
15662901,0,1
15689751,79589.43,0
15667742,100880.76,1
15738448,174330.35,0
15680243,143390.51,0
15745083,91415.76,0
15708228,134366.42,0
15628523,0,1
15708196,88786.81,1
15735549,96814.46,1
15809347,160680.41,0
15660866,0,0
15766609,0,0
15654230,145537.21,0
15794566,0,1
15800890,0,1
15697424,119370.11,1
15724536,0,1
15735878,134381.52,0
15707596,114888.74,1
15657163,149332.48,0
15622478,105061.74,0
15779529,0,1
15636023,0,1
15582066,0,1
15666675,155062.8,1
15732987,88798.34,0
15789432,0,0
15663161,143139.87,0
15694879,0,0
15593715,107027.52,0
15575002,140720.93,0
15622171,80964.57,0
15795224,178585.46,0
15685346,135889.13,1
15691808,134919.85,0
15721007,115130.34,0
15794253,138190.13,1
15694453,131519.49,1
15813113,0,0
15614187,126935.98,1
15619407,133707.09,1
15646227,97893.2,0
15660541,127900.03,0
15753874,143835.47,1
15617877,0,1
15772073,0,0
15701537,0,1
15736228,129596.77,1
15780572,0,0
15769596,110407.44,0
15586996,0,1
15722061,142015.76,0
15638003,81370.07,1
15775590,69329.47,0
15730688,116755.5,1
15753102,83870.33,0
15810075,130694.89,1
15723373,117451.47,0
15795298,206868.78,1
15584320,111695.62,0
15724161,137285.26,0
15750056,149218.39,1
15609637,0,1
15794493,0,1
15569641,130701.29,0
15815236,0,0
15811177,167949.48,0
15680587,131254.81,0
15672821,0,1
15767681,0,1
15600379,86656.13,1
15801336,114737.26,1
15721592,0,0
15581282,0,0
15746203,119817.33,1
15583137,130806.99,1
15680752,0,1
15688172,0,0
15791373,80931.75,0
15589449,0,1
15692819,132178.67,0
15727467,0,0
15734312,0,1
15764604,164769.02,0
15613014,107233.85,0
15759684,176227.07,1
15609669,109949.39,1
15685536,0,1
15750447,117738.81,0
15663249,133292.45,0
15638646,160474.59,1
15734161,0,0
15631070,154393.43,1
15761950,110827.49,1
15649668,145750.45,1
15713912,109044.3,1
15586757,75170.54,1
15596522,0,0
15625395,105795.9,1
15760570,0,0
15566689,0,1
15725794,0,0
15673539,118097.87,0
15705298,172693.54,0
15675791,129440.3,0
15747043,0,0
15736397,96471.2,0
15678201,0,1
15720745,140197.18,1
15637593,0,0
15598070,135946.26,0
15787550,0,1
15603942,81290.02,1
15733973,0,0
15596761,113715.36,0
15652400,168883.08,1
15717893,143421.74,0
15622585,153644.39,1
15733964,109330.06,1
15753861,115095.88,0
15747097,0,1
15594762,183276.32,1
15667417,68193.72,0
15684861,0,0
15742204,139729.54,1
15623502,98365.33,1
15774872,0,0
15611191,122453.97,1
15674331,132174.41,0
15619465,0,1
15575247,0,0
15695679,104349.45,0
15713463,138881.04,0
15785170,116968.91,0
15796351,105346.03,1
15639576,136623.19,0
15693264,0,1
15589715,0,0
15769902,0,1
15587177,124445.52,0
15814553,68999.66,1
15601550,85768.42,1
15664907,0,0
15612465,100628,1
15810800,0,1
15665760,0,1
15588080,0,0
15776844,0,0
15717560,125647.36,0
15629739,100375.39,1
15729908,0,0
15716781,171922.72,1
15646936,146810.99,1
15768151,109032.23,1
15579212,0,0
15721835,0,0
15800515,128653.59,0
15591279,80387.81,1
15587419,0,1
15750335,108508.82,0
15699619,155978.17,0
15606472,0,1
15778368,121175.56,0
15671387,89349.47,0
15573926,86131.71,0
15709183,102346.86,1
15577514,121263.62,1
15778830,0,0
15768072,0,0
15768293,0,1
15654456,149726.08,0
15807525,0,0
15574372,161274.05,0
15671249,0,0
15779744,103138.17,1
15624755,109628.44,0
15611430,0,0
15774744,97286.16,0
15629885,118004.26,0
15708791,85534.83,0
15793890,0,1
15646091,95140.44,0
15596984,0,1
15800215,0,1
15577806,75900.84,1
15749381,126619.27,0
15683758,111833.47,0
15670615,0,0
15715622,238387.56,1
15707634,108698.96,1
15806901,112687.69,1
15775335,81556.89,0
15724150,136596.85,1
15627220,98807.45,0
15672330,0,1
15668521,0,1
15807837,107499.7,1
15592570,0,0
15748589,0,0
15635893,0,1
15757632,176024.05,0
15691863,0,1
15706071,127631.62,1
15654296,0,0
15755018,109819.16,0
15594041,138734.94,0
15670587,111363.1,0
15724527,0,1
15801904,143988,0
15658195,118838.75,1
15630113,161637.75,1
15784320,133793.89,1
15676513,71553.83,0
15574072,0,1
15633854,0,0
15618566,0,1
15733014,64667.95,1
15753343,121164.11,1
15746076,0,0
15608226,98903.06,1
15605684,104158.84,0
15638988,0,1
15628767,139529.93,1
15737977,0,1
15758116,64646.7,0
15575119,0,1
15625126,0,1
15567114,118894.22,0
15672242,0,1
15681327,0,1
15802585,68213.99,1
15740630,0,0
15815420,139196,1
15711468,0,1
15799626,126345.55,1
15659325,0,1
15651352,0,0
15684925,0,0
15657439,0,1
15574122,129278.43,0
15720508,119558.35,0
15599078,92467.58,0
15702300,0,0
15660735,0,0
15671390,0,0
15647385,99340.83,0
15739223,0,1
15631305,126833.79,0
15809263,109676.52,1
15640866,0,1
15775663,134729.99,1
15631800,98431.37,0
15654292,130368.31,0
15648320,123974.96,0
15726747,138082.16,1
15694510,129855.32,0
15572291,132308.22,0
15603465,155447.65,0
15685628,124268.64,1
15792729,176311.36,0
15767414,99886.42,1
15568044,0,1
15751333,0,1
15623062,85089.3,1
15713621,134318.21,1
15670668,75395.53,1
15750638,116765.7,0
15747878,0,1
15726796,111501.66,1
15754952,76595.08,0
15652192,160541.36,0
15681924,129728.6,0
15763544,0,0
15764431,130929.02,1
15684010,116800.25,1
15648881,101016.53,1
15733303,0,1
15643294,190566.65,1
15749905,0,0
15625175,97067.69,1
15643967,92208.54,1
15578251,186347.97,0
15772573,103176.62,1
15733234,0,1
15721582,77270.08,1
15628219,111911.63,1
15571302,94216.05,1
15637178,0,1
15601184,0,0
15629511,106770.82,0
15570629,138089.97,1
15665766,133191.19,1
15693732,0,1
15765982,74135.85,1
15582016,99208.46,0
15798024,92242.34,1
15588622,108380.72,1
15724863,91893.32,0
15618213,85757.93,1
15780411,0,0
15725429,96759.42,1
15600626,0,1
15668460,0,1
15576263,0,0
15720354,0,1
15691624,132150.26,0
15793196,0,1
15633352,175443.75,0
15750874,78990.15,1
15588923,113743.37,0
15715745,157624.84,1
15611800,125163.62,1
15576928,0,0
15793693,0,1
15581252,80922.75,0
15797760,193354.86,0
15790564,107648.94,1
15593736,131769.04,0
15595937,138992.48,0
15815628,113899.92,0
15782802,114450.32,1
15627412,0,0
15734609,0,1
15710689,63609.92,0
15565806,0,0
15815530,75497.51,0
15632272,0,0
15684103,0,1
15654519,0,1
15767722,117704.73,0
15654346,130463.55,1
15660147,46161.18,1
15814998,0,0
15802207,110182.54,1
15658668,0,0
15715079,117221.15,0
15570360,0,0
15674678,79120.27,0
15780925,177069.24,1
15688193,61636.97,0
15778219,0,0
15696514,104414.03,0
15712303,159732.02,1
15719090,89437.03,1
15735632,0,1
15619436,0,0
15722404,0,1
15662063,142400.77,1
15745605,88011.4,1
15636658,0,1
15784130,154870.28,1
15606755,0,0
15801699,0,1
15784097,118402.25,0
15764654,87374.88,1
15612092,105397.8,0
15610903,125341.69,0
15705777,129164.88,1
15661936,141004.46,0
15700864,0,0
15722965,89079.41,1
15737521,103604.31,0
15814465,182705.05,1
15580988,0,1
15789974,94598.48,0
15713370,188241.05,0
15748673,0,0
15754919,0,1
15641662,117469.91,0
15813422,80790.74,0
15713596,107735.93,1
15791216,133379.41,0
15689031,168066.87,0
15763704,69014.49,0
15631339,0,0
15771509,98548.62,1
15769586,0,1
15656096,76554.06,1
15585280,0,1
15743582,107375.82,1
15761692,122417.17,1
15627840,0,1
15778861,97188.62,0
15770554,61297.05,1
15806956,112666.67,0
15701908,0,1
15736990,157842.07,0
15743714,91443.75,0
15807993,110148.49,0
15644686,53299.96,1
15677377,0,1
15626412,0,1
15643679,70233.74,1
15728456,0,0
15630661,75212.28,0
15734044,41299.03,1
15705001,83286.56,0
15809817,0,0
15809137,0,0
15751593,85668.59,0
15626491,57327.04,1
15765461,0,0
15568120,69609.85,1
15787161,129269.27,0
15812324,0,1
15588944,165350.61,0
15694253,152105.57,1
15759566,0,1
15675675,106290.64,0
15802060,100548.67,0
15660505,106344.95,0
15782630,137482.19,0
15700710,116465.53,1
15742834,0,1
15806511,0,1
15608166,127637.92,1
15614230,0,1
15729958,0,1
15800814,81951.74,0
15674727,147531.82,1
15657779,0,1
15801395,135120.72,0
15757911,0,0
15665340,0,1
15787151,0,1
15757821,0,0
15600688,0,0
15594878,28082.95,0
15569248,0,0
15812706,111087.5,1
15645045,0,1
15766746,127120.07,0
15700383,115651.6,1
15632551,77743.01,0
15795129,0,0
15650545,71996.09,1
15612769,61581.97,1
15710853,0,0
15623712,0,0
15653251,87873.39,0
15755077,105617.73,1
15808557,0,1
15614687,148770.61,1
15626882,94901.09,1
15748034,174851.9,1
15632324,0,1
15761023,120847.11,0
15761453,0,0
15646726,0,0
15637169,103267.8,1
15636024,109699.08,1
15801218,135133.39,1
15642655,0,0
15690130,137649.47,0
15653753,113567.94,0
15641359,0,0
15776827,141547.26,1
15647725,62055.17,0
15648455,131156.76,0
15580629,134837.58,0
15730161,0,0
15626612,104784.23,0
15662865,0,1
15629094,156948.41,1
15651823,147751.75,0
15594827,124619.33,1
15786392,124182.21,0
15727353,142028.36,0
15733777,0,0
15614302,125837.86,0
15723263,117160.32,1
15687270,0,1
15803121,97565.74,0
15598700,0,1
15741875,104833.79,0
15631709,101675.22,0
15672970,0,1
15761670,0,0
15706005,174701.05,0
15790336,71142.77,0
15754267,108805.42,1
15791988,0,1
15683375,0,1
15625151,116037.76,1
15635285,0,1
15574296,80673.96,0
15711618,124640.51,0
15670943,182275.23,0
15634359,98635.77,0
15586629,0,0
15588461,0,0
15773221,79757.21,0
15664227,53053.76,1
15741745,120911.75,1
15652626,115285.85,0
15599410,0,0
15571958,221532.8,0
15785406,105056.13,0
15687884,88363.03,1
15621685,123757.52,0
15628886,123959.97,1
15699325,114822.64,1
15578369,145219.3,0
15654156,106807.64,1
15707199,148159.71,0
15671630,99745.95,0
15632079,156282.79,0
15767921,0,0
15573599,0,1
15747208,0,0
15582762,0,1
15772528,121376.15,0
15755798,111582.11,0
15788683,129417.82,0
15616922,0,1
15771855,0,1
15601873,0,0
15657868,94607.08,0
15711716,131368.3,0
15734246,166883.07,1
15792151,0,0
15770159,172812.72,1
15747649,126606.63,1
15639357,134950.19,0
15738907,96956.1,0
15663446,107601.79,0
15750867,92060.06,0
15715939,0,0
15763806,0,1
15637993,137688.71,1
15720338,85845.43,1
15627162,125552.96,0
15596710,167298.42,1
15781678,55732.92,1
15634968,110689.07,1
15609475,98544.11,1
15573319,178317.6,0
15738291,115713.84,0
15782456,143267.14,0
15794841,89750.21,0
15684696,116576.45,0
15629846,143001.5,0
15674442,157761.56,0
15571689,0,1
15730469,103430.11,1
15809320,0,0
15684367,0,0
15793049,115115.38,0
15603665,122501.28,1
15613623,0,1
15569572,0,1
15698791,146758.24,0
15626233,0,1
15607263,0,1
15610900,110738.89,0
15624775,94203.8,1
15691703,105792.49,1
15745355,153198.23,1
15724955,0,0
15628999,61811.23,1
15654341,101116.06,0
15744240,74458.25,1
15632365,142871.27,0
15729689,98585.94,1
15759284,0,1
15602124,0,1
15661903,80764.03,0
15664668,144801.97,1
15736431,0,0
15748639,110053.62,1
15628123,118890.81,1
15602731,0,0
15794137,151218.98,1
15748696,150507.21,1
15725068,0,1
15807340,131023.76,0
15586133,122314.5,0
15576185,0,1
15660809,0,1
15616666,111739.4,1
15706904,113882.31,1
15606915,98148.61,0
15749693,0,0
15791743,59271.82,1
15796480,0,1
15790442,0,1
15609458,69413.44,1
15593897,160599.06,1
15604576,0,1
15666270,147803.48,0
15572626,0,1
15727197,170228.59,0
15714006,133111.73,1
15642137,0,0
15665327,176139.5,0
15626806,0,1
15662578,110245.13,1
15790829,0,0
15654959,158719.57,1
15760244,160979.68,1
15715394,123557.65,1
15722246,0,1
15609704,0,0
15757628,112896.86,1
15633586,120962.13,0
15565796,96048.55,0
15717935,0,1
15577700,185063.7,1
15747345,118064.93,1
15678317,0,1
15698335,0,1
15768451,149131.03,1
15753213,0,0
15769645,0,1
15657565,125512.98,0
15620323,83492.07,0
15679983,0,0
15812616,0,0
15601796,125739.26,1
15729489,98592.88,1
15613216,141789.15,0
15657937,112949.71,0
15815428,105057.33,0
15640409,89087.89,1
15699492,147435.96,0
15623536,154439.86,0
15707551,73054.37,1
15577999,124678.35,0
15788775,152576.25,0
15758362,152243.57,1
15807961,0,0
15710978,88120.97,1
15703541,143930.92,1
15626474,0,0
15608344,137059.05,0
15768367,186558.55,1
15806210,115654.47,1
15697702,0,0
15689152,126152.84,0
15568573,105701.91,1
15689598,0,1
15713374,157094.78,1
15679733,113228.38,1
15759274,0,1
15607748,108432.88,1
15607577,0,1
15813697,120702.67,1
15801125,0,0
15777855,0,1
15635396,139106.19,0
15698031,101851.8,0
15678944,130935.56,0
15718507,116509.99,1
15808334,93124.04,1
15804709,111578.18,0
15645835,0,1
15738166,86546.29,1
15675360,0,1
15793042,129669.32,0
15630106,0,0
15810385,164557.95,1
15578211,0,1
15572792,118989.92,1
15620030,0,0
15783541,0,1
15679284,79259.75,0
15582910,112230.38,0
15688337,118129.87,1
15734970,86824.09,0
15759140,128306.7,1
15643042,117641.43,0
15773868,125734.2,0
15615820,103302.37,1
15730273,0,0
15724890,82696.09,0
15765952,145471.37,0
15685920,101506.66,0
15663263,156265.31,0
15568953,128554.98,1
15643361,139959.55,1
15699486,132944.53,1
15747854,0,1
15691785,0,0
15709004,93547.23,1
15652218,152302.72,0
15697127,147674.26,1
15658486,148021.12,1
15694160,0,0
15685290,142360.62,0
15701042,151027.56,0
15680449,138843.7,0
15599860,109958.15,1
15723169,138857.59,0
15803842,105426.5,1
15728224,149155.53,0
15644174,135096.05,1
15707110,170890.05,0
15765415,89122.3,1
15756751,78126.28,1
15795151,123894.43,0
15632859,0,1
15584037,106913.43,0
15621409,127845.83,0
15581102,0,1
15578096,106397.75,0
15669887,0,1
15621834,0,0
15655341,166492.48,0
15685314,0,1
15653997,114493.68,0
15629551,126104.98,1
15651264,124425.99,0
15760825,0,0
15597394,0,0
15740383,0,0
15670562,101140.76,1
15698117,150844.94,1
15694805,115024.5,1
15746802,131286.46,0
15589428,0,0
15790267,141267.67,1
15665402,137761.55,1
15642093,0,0
15666181,98064.97,0
15602554,114519.57,1
15724251,101012.77,0
15740147,0,1
15718289,82291.1,0
15763148,84719.98,0
15685245,0,1
15626985,104386.53,0
15585823,128131.73,0
15728167,122806.95,0
15762928,0,0
15751774,112510.89,1
15654733,117056.46,0
15809777,131778.66,1
15744200,70784.27,0
15720713,0,1
15695356,0,0
15653315,0,0
15604792,140752.06,1
15704819,92126.26,0
15670859,93148.74,1
15602797,110132.55,1
15662533,0,0
15778154,122227.71,1
15806230,121647.54,1
15662884,110597.76,1
15750778,120731.39,1
15717185,0,1
15677804,0,1
15568915,153722.47,0
15736495,114088.32,0
15737354,0,1
15667889,0,0
15577831,152532.3,0
15729836,0,0
15775293,143292.95,0
15697597,149144.61,1
15639669,127157.04,1
15631392,84673.17,1
15580935,135962.4,0
15590344,151691.44,1
15653306,88335.05,0
15805025,139859.23,1
15658449,43134.65,1
15694450,99580.13,0
15605666,110717.38,1
15615126,0,0
15726588,0,0
15645095,0,0
15808960,108197.11,0
15729435,0,1
15656840,104450.86,1
15659149,0,0
15585490,0,1
15674929,0,0
15746341,0,1
15662091,116099.82,1
15620123,111169.91,0
15616240,0,1
15624186,123616.43,1
15605036,155619.58,1
15805151,89558.39,1
15753847,0,1
15653222,131938.92,1
15757541,151772.63,0
15726945,0,1
15794276,0,1
15568328,0,1
15604355,97700.02,1
15735788,0,1
15618255,103244.86,0
15720941,147833.3,1
15769110,0,0
15576094,0,1
15756150,0,0
15719579,84521.48,1
15748854,91938.31,0
15612455,124240.93,1
15664802,0,0
15735687,157084.99,0
15664734,108244.82,1
15767894,0,1
15666884,82161.7,0
15750156,104568.41,0
15751120,119912.46,0
15575748,68881.59,1
15714610,0,1
15720305,86376.29,1
15678129,150840.03,0
15566633,155059.1,1
15680436,0,0
15674343,78128.13,1
15658890,98899.76,1
15599004,0,1
15726487,160982.89,1
15698716,87926.24,0
15710527,0,1
15655590,79385.21,0
15732266,127997.83,0
15669326,168396.34,1
15672246,134896.03,1
15620276,0,1
15640258,94238.75,1
15740283,0,0
15759717,0,0
15620268,212696.32,0
15743871,0,0
15614491,139153.68,0
15595047,0,0
15732334,0,0
15701206,0,0
15581280,92887.13,1
15651943,0,1
15609545,83442.98,1
15658548,144773.29,0
15626008,111973.97,1
15774133,178032.53,1
15763798,140007.19,1
15758013,98400.61,0
15705765,0,0
15648362,108924.33,0
15761102,132835.56,0
15610165,0,1
15723717,118334.44,0
15654611,81732.88,0
15659736,121411.9,0
15603170,121455.65,0
15786167,0,1
15671915,0,1
15794792,117989.76,1
15652789,0,1
15739168,137411.29,1
15719950,73688.2,1
15743818,122330.7,1
15717937,99906.89,0
15602841,0,1
15619972,167664.83,0
15796114,141525.55,0
15633546,124832.51,0
15758755,132121.71,1
15695168,0,0
15754342,78539.84,1
15756610,123770.46,0
15640917,0,1
15663164,116150.65,1
15616811,160729.1,1
15610781,88378.6,0
15600911,182888.08,0
15629603,0,1
15714981,0,1
15775892,85600.08,0
15782778,0,1
15786643,0,1
15595657,95001.33,1
15743673,113873.22,1
15634310,0,0
15790809,74896.92,0
15668695,89492.62,0
15669281,128718.78,0
15621031,0,0
15720071,0,0
15792180,144954.75,0
15813894,0,0
15669490,94001.61,0
15783030,0,0
15695792,0,1
15575676,0,1
15627665,0,0
15814092,0,1
15695225,0,1
15615091,0,1
15794345,0,1
15726484,141546.35,1
15650442,141528.88,1
15714256,109805.3,1
15778752,86614.06,1
15601659,91680.1,0
15602811,38848.19,0
15779414,153639.11,1
15763097,0,1
15633666,123870.07,0
15718789,0,0
15690620,46323.57,0
15737071,162039.78,1
15665062,110928.51,1
15600692,0,0
15792064,114421.55,0
15811486,130036.21,1
15626141,151510.17,1
15738546,0,1
15677052,0,1
15656454,83568.55,0
15645496,139972.18,0
15612505,100212.13,0
15708513,90217.07,0
15685654,0,1
15732307,124067.32,1
15726814,0,1
15653776,162082.31,0
15597914,117306.69,1
15631603,122889.88,1
15789753,148790.61,1
15678034,180226.24,0
15690209,104857.19,0
15592091,166833.86,1
15647453,102936.72,0
15697100,108736.52,0
15811290,129974.79,1
15629187,85982.07,0
15758073,134397.61,0
15640769,137841.53,1
15606641,100260.88,1
15718280,139822.11,1
15764335,123151.51,0
15634218,95331.83,0
15808760,0,1
15648461,138162.41,1
15593555,0,1
15569079,126066.26,0
15800736,96763.89,1
15792607,0,0
15640034,139561.46,0
15807563,0,0
15684461,0,0
15580134,172463.45,1
15679075,107798.85,0
15742504,70181.48,0
15567328,177997.07,1
15698294,0,0
15607142,0,1
15738516,0,0
15806403,0,0
15656707,123200.78,1
15653715,0,1
15806184,0,1
15585734,137742.9,1
15725639,116270.72,1
15618401,113220.2,1
15785385,0,0
15734762,115895.22,0
15767129,121730.49,1
15797204,113811.85,1
15769272,136214.08,0
15771966,146200.01,0
15691952,106242.67,1
15593250,0,0
15605333,0,0
15800083,24043.45,1
15575691,0,1
15689886,132287.92,1
15809838,0,0
15736154,0,1
15767391,90322.99,1
15704910,0,0
15656613,131283.11,0
15611551,131659.59,1
15732430,120952.74,0
15741865,153166.17,1
15634143,53291.86,0
15609676,167924.95,0
15761600,86394.14,1
15676404,0,0
15659236,0,1
15690440,0,1
15694601,158978.79,0
15812262,100431.84,0
15762821,0,1
15669301,150358.97,0
15672640,114347.85,1
15750458,0,1
15627251,134007.9,1
15764294,98899.91,1
15659962,0,1
15788536,137430.82,0
15596979,0,1
15681220,0,1
15635097,188976.89,1
15780779,0,0
15798470,75990.97,0
15760880,0,1
15616929,112181.08,1
15758775,97208.46,1
15663386,0,0
15621267,0,0
15720509,150856.79,1
15693322,146748.07,1
15589544,0,1
15772030,0,1
15693337,148863.17,1
15676571,0,0
15701392,0,1
15741092,153360.02,0
15643865,92055.36,1
15769389,124723.92,0
15807768,103033.83,1
15801630,0,0
15705034,0,1
15763107,0,1
15667085,0,1
15647008,116726.22,0
15584505,113923.81,0
15748068,0,1
15663964,0,0
15782311,0,1
15588197,0,0
15610105,121827.43,1
15606133,0,1
15599403,125389.7,1
15648225,103895.31,1
15608406,111128.04,0
15633378,0,0
15664759,0,0
15625545,0,1
15772148,151242.48,1
15810829,0,0
15731669,129709.62,0
15738634,83347.25,1
15737571,84121.04,1
15667602,0,0
15684147,102338.19,1
15789874,87375.78,0
15757952,0,0
15698732,104677.09,0
15714355,121669.23,1
15599090,108407.34,1
15762048,154969.79,1
15790596,141829.67,1
15609623,0,0
15711901,109162.82,1
15779809,87471.63,1
15729018,147229.65,1
15698246,0,1
15712409,182532.23,1
15758306,0,1
15621435,160903.2,0
15566295,138053.79,0
15569098,153548.12,0
15662532,149085.9,1
15664001,95231.91,0
15703437,0,0
15708003,85109.21,0
15599452,125338.8,0
15719793,0,1
15771580,106831.69,1
15732268,159597.45,0
15722350,147361.57,1
15611371,176134.54,1
15673584,0,1
15636396,0,1
15706170,84055.43,0
15725478,0,1
15654562,174088.3,0
15737509,199229.14,0
15690796,0,0
15716728,0,1
15605665,78833.15,1
15748481,0,0
15757777,0,1
15747808,102540.61,1
15810593,0,1
15693376,0,1
15579808,129401.87,1
15598275,0,1
15737080,0,1
15668580,0,1
15569438,106702.94,0
15675842,139584.57,0
15577587,121016.23,1
15625592,0,1
15635141,118210.42,0
15642570,0,0
15702175,148654.84,1
15677785,136963.12,0
15786153,137774.11,0
15759499,111156.52,1
15659568,121237.65,1
15715597,97234.58,0
15610147,0,1
15802362,0,1
15660524,97382.53,1
15747168,103108.8,1
15796910,0,0
15707674,131852.81,0
15565706,0,1
15587596,107553.33,0
15751943,0,0
15621227,161806.09,1
15757588,0,0
15640922,0,1
15567557,128243.03,1
15670103,126645.13,1
15720929,62094.71,0
15732774,112291.34,0
15628558,89188.83,1
15729201,0,0
15731117,109161.25,0
15615207,0,1
15773512,0,1
15572145,0,0
15642710,0,0
15574213,158271.74,1
15718852,96951.21,1
15583840,121863.61,1
15782418,83495.11,1
15813504,146566.01,1
15711314,0,0
15621064,186101.18,1
15627847,0,0
